club_id,club_code,name,domestic_competition_id,total_market_value,squad_size,average_age,foreigners_number,foreigners_percentage,national_team_players,stadium_name,stadium_seats,net_transfer_record,coach_name,last_season,filename,url
7732,al-ettifaq,Al-Ettifaq Football Club,SA1,,27,27.0,11,40.7,8,EGO Stadium,15000,+€17.44m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/al-ettifaq/startseite/verein/7732
776,coritiba-fc,Coritiba Foot Ball Club,BRA1,,32,28.3,4,12.5,0,Estádio Major Antônio Couto Pereira,40502,€-2.73m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/coritiba-fc/startseite/verein/776
7769,cfr-cluj,CFR Cluj,RO1,,43,25.9,23,53.5,3,Dr. Constantin Rădulescu,22198,+€750k,Dan Petrescu,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/cfr-cluj/startseite/verein/7769
7775,hatayspor,Hatayspor,TR1,,34,22.5,7,20.6,1,Sarıseki Fuat Tosyalı Spor Kompleksi,9800,+€5.88m,Özhan Pulat,2024,../data/raw/transfermarkt-scraper/2024/clubs.json.gz,https://www.transfermarkt.co.uk/hatayspor/startseite/verein/7775
7831,brisbane-roar,Brisbane Roar,AUS1,,19,22.9,2,10.5,0,Suncorp Stadium,52500,+-0,Michael Valkanis,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/brisbane-roar/startseite/verein/7831
78435,charlotte-fc,Charlotte Football Club,MLS1,,29,26.2,16,55.2,5,Bank of America Stadium,75412,+€8.97m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/charlotte-fc/startseite/verein/78435
788,fk-napredak-krusevac,FK Napredak Krusevac,SER1,,32,24.7,1,3.1,0,Stadion Mladost,10331,+-0,Milan Nikolic,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/fk-napredak-krusevac/startseite/verein/788
79,vfb-stuttgart,VfB Stuttgart,L1,,33,24.9,17,51.5,14,MHPArena Stuttgart,60449,€-16.20m,Sebastian Hoeneß,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/vfb-stuttgart/startseite/verein/79
7945,ik-sirius,IK Sirius,SE1,,25,23.5,9,36.0,2,Studenternas,11167,€-1.71m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/ik-sirius/startseite/verein/7945
798,sbv-excelsior-rotterdam,Excelsior Rotterdam,NL1,,21,23.4,7,33.3,2,"Stadion ""Woudestein""",4400,€-660k,Ruben den Uil,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/sbv-excelsior-rotterdam/startseite/verein/798
80,vfl-bochum,VfL Bochum,L1,,29,25.5,9,31.0,3,Vonovia Ruhrstadion,26000,+€5.90m,Peter Zeidler,2024,../data/raw/transfermarkt-scraper/2024/clubs.json.gz,https://www.transfermarkt.co.uk/vfl-bochum/startseite/verein/80
800,atalanta-bergamo,Atalanta BC,IT1,,31,26.8,16,51.6,21,New Balance Arena - Bergamo,24950,+€55.00m,Ivan Jurić,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/atalanta-bergamo/startseite/verein/800
801,ifk-goteborg,Idrottsföreningen Kamraterna Göteborg,SE1,,25,25.5,12,48.0,3,Gamla Ullevi,18454,€-271k,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/ifk-goteborg/startseite/verein/801
8023,al-ittihad-dschidda,Al-Ittihad Football Club,SA1,,33,25.6,13,39.4,15,King Abdullah Sports City,62345,€-122.56m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/al-ittihad-dschidda/startseite/verein/8023
8024,fc-arouca,FC Arouca,PO1,,28,24.9,24,85.7,3,Estádio Municipal de Arouca,5000,€-1.84m,Vasco Seabra,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/fc-arouca/startseite/verein/8024
8054,sydney-fc,Sydney FC,AUS1,,27,24.1,5,18.5,2,Allianz Stadium Sydney,45500,+-0,Ufuk Talay,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/sydney-fc/startseite/verein/8054
813,columbus-crew-sc,Columbus Crew,MLS1,,29,26.6,16,55.2,8,ScottsMiracle-Gro Field,20011,€-9.76m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/columbus-crew-sc/startseite/verein/813
814,fk-teplice,FK Teplice,TS1,,32,25.7,10,31.3,0,Aréna Na Stínadlech,17078,€-520k,Zdenko Frtala,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/fk-teplice/startseite/verein/814
81401,sk-poltava,SC Poltava,UKR1,,17,26.9,0,,0,Vorskla Butovsky Stadion,24600,+-0,Volodymyr Sysenko,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/sk-poltava/startseite/verein/81401
8172,atletico-nacional,Atlético Nacional,COL1,,24,28.8,3,12.5,3,Estadio Atanasio Girardot,45943,+€5.07m,Pablo Repetto,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/atletico-nacional/startseite/verein/8172
82,vfl-wolfsburg,VfL Wolfsburg,L1,,39,25.6,25,64.1,13,Volkswagen Arena,28917,+€550k,Paul Simonis,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/vfl-wolfsburg/startseite/verein/82
820,genclerbirligi-ankara,Gençlerbirliği Spor Kulübü,TR1,,33,26.0,16,48.5,2,Eryaman Stadyumu,20000,+€342k,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/genclerbirligi-ankara/startseite/verein/820
825,eskisehirspor,Eskisehirspor,TR1,,41,23.9,1,2.4,0,Eskişehir Yeni Stadyum,34930,+-0,,2015,../data/raw/transfermarkt-scraper/2015/clubs.json.gz,https://www.transfermarkt.co.uk/eskisehirspor/startseite/verein/825
826,rc-lens,RC Lens,FR1,,30,24.9,15,50.0,12,Stade Bollaert-Delelis,38223,+€13.70m,Pierre Sage,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/rc-lens/startseite/verein/826
82686,st-louis-city-sc,St. Louis City Soccer Club,MLS1,,26,25.9,16,61.5,1,Energizer Park,22500,€-5.69m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/st-louis-city-sc/startseite/verein/82686
82696,mazatlan-fc,Mazatlán FC,MEX1,,22,26.3,5,22.7,1,Estadio de Mazatlán,25000,+-0,Robert Siboldi,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/mazatlan-fc/startseite/verein/82696
828,urawa-red-diamonds,Urawa Red Diamonds,JAP1,,29,26.7,4,13.8,0,Saitama Stadium 2002,63700,+-0,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/urawa-red-diamonds/startseite/verein/828
830,club-atletico-banfield,Club Atlético Banfield,ARG1,,28,25.4,5,17.9,0,Florencio Sola,34901,+€3.77m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/club-atletico-banfield/startseite/verein/830
833,denizlispor,Denizlispor,TR1,,27,25.8,3,11.1,1,Denizli Atatürk Stadı,18745,+-0,,2020,../data/raw/transfermarkt-scraper/2020/clubs.json.gz,https://www.transfermarkt.co.uk/denizlispor/startseite/verein/833
8344,albirex-niigata,Albirex Niigata,JAP1,,32,26.9,4,12.5,2,Denka Big Swan Stadium,42300,€-325k,Rikizo Matsuhashi,2024,../data/raw/transfermarkt-scraper/2024/clubs.json.gz,https://www.transfermarkt.co.uk/albirex-niigata/startseite/verein/8344
83678,metal-kharkiv,Metalist Kharkiv,UKR1,,25,26.1,7,28.0,0,Avangard,10640,+€300k,,2022,../data/raw/transfermarkt-scraper/2022/clubs.json.gz,https://www.transfermarkt.co.uk/metal-kharkiv/startseite/verein/83678
84122,epicentr-dunaivtsi,Epicentr Kamyanets-Podilskyi,UKR1,,26,26.1,7,26.9,0,Stadion im. G. Tonkocheyeva,2587,€-390k,Sergiy Nagornyak,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/epicentr-dunaivtsi/startseite/verein/84122
8445,wellington-phoenix,Wellington Phoenix,AUS1,,18,24.2,2,11.1,7,Hnry Stadium,36000,+-0,Giancarlo Italiano,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/wellington-phoenix/startseite/verein/8445
8457,shonan-bellmare,Shonan Bellmare,JAP1,,34,27.2,2,5.9,0,Lemongas Stadium Hiratsuka,15690,+€1.20m,Satoshi Yamaguchi,2024,../data/raw/transfermarkt-scraper/2024/clubs.json.gz,https://www.transfermarkt.co.uk/shonan-bellmare/startseite/verein/8457
85465,karpaty-lviv-2020-,Karpaty Lviv,UKR1,,27,24.6,6,22.2,1,Ukraina,28051,+€8.25m,Fran Fernández,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/karpaty-lviv-2020-/startseite/verein/85465
855,ea-guingamp,EA Guingamp,FR1,,27,25.4,7,25.9,1,Stade du Roudourou,18120,+€3.70m,,2018,../data/raw/transfermarkt-scraper/2018/clubs.json.gz,https://www.transfermarkt.co.uk/ea-guingamp/startseite/verein/855
8590,atlas-guadalajara,Atlas Guadalajara,MEX1,,26,28.2,12,46.2,1,Estadio Jalisco,56713,€-11.00m,Gonzalo Pineda,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/atlas-guadalajara/startseite/verein/8590
86,sv-werder-bremen,SV Werder Bremen,L1,,31,25.0,21,67.7,9,Weserstadion,41800,+€6.00m,Horst Steffen,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/sv-werder-bremen/startseite/verein/86
862,chievo-verona,Chievo Verona,IT1,,0,,0,,0,Marcantonio Bentegodi,31045,+-0,,2018,../data/raw/transfermarkt-scraper/2018/clubs.json.gz,https://www.transfermarkt.co.uk/chievo-verona/startseite/verein/862
86209,fk-livyi-bereg,Livyi Bereg Kyiv,UKR1,,30,24.8,6,20.0,0,Arena Livyi Bereg,4700,€-50k,Vitaliy Pervak,2024,../data/raw/transfermarkt-scraper/2024/clubs.json.gz,https://www.transfermarkt.co.uk/fk-livyi-bereg/startseite/verein/86209
865,fc-midtjylland,FC Midtjylland,DK1,,32,24.0,22,68.8,11,MCH Arena,12055,+€7.25m,Thomas Thomasberg,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/fc-midtjylland/startseite/verein/865
868,mke-ankaragucu,MKE Ankaragücü,TR1,,34,26.2,13,38.2,6,Eryaman Stadyumu,20672,+€895k,,2023,../data/raw/transfermarkt-scraper/2023/clubs.json.gz,https://www.transfermarkt.co.uk/mke-ankaragucu/startseite/verein/868
8718,sport-club-do-recife,Sport Club do Recife,BRA1,,29,27.1,1,3.4,0,Estádio Adelmar da Costa Carvalho,35000,+€2.95m,Mariano Soso,2024,../data/raw/transfermarkt-scraper/2024/clubs.json.gz,https://www.transfermarkt.co.uk/sport-club-do-recife/startseite/verein/8718
873,crystal-palace,Crystal Palace,GB1,,31,26.3,21,67.7,19,Selhurst Park,25486,+-0,Oliver Glasner,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/crystal-palace/startseite/verein/873
875,adelaide-united,Adelaide United,AUS1,,29,24.2,5,17.2,2,Coopers Stadium,16500,+-0,Airton Andrioli,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/adelaide-united/startseite/verein/875
87883,nyva-buzova,FC Kudrivka,UKR1,,24,26.1,4,16.7,0,Stadion Avangard (2022),7122,+-0,Vasyl Baranov,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/nyva-buzova/startseite/verein/87883
8793,red-bull-bragantino,Red Bull Bragantino,BRA1,,39,25.6,9,23.1,3,Estádio Municipal Cicero De Souza Marques,12000,+€10.50m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/red-bull-bragantino/startseite/verein/8793
88,widzew-lodz,Widzew Lodz,PL1,,30,25.7,19,63.3,8,Stadion Widzewa,18018,€-700k,Zeljko Sopic,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/widzew-lodz/startseite/verein/88
8816,fc-dallas,FC Dallas,MLS1,,35,24.4,21,60.0,4,Toyota Stadium,20500,€-778k,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/fc-dallas/startseite/verein/8816
8818,fc-botosani,FC Botosani,RO1,,30,26.2,13,43.3,2,Municipal Botoșani,7782,+-0,Leontin Grozavu,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/fc-botosani/startseite/verein/8818
8819,fk-javor-matis-ivanjica,FK Javor-Matis Ivanjica,SER1,,30,24.5,8,26.7,0,Stadion kraj Moravice,3000,+€2.50m,Radovan Curcic,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/fk-javor-matis-ivanjica/startseite/verein/8819
8838,zirka-kropyvnytskyi,Zirka Kropyvnytskyi,UKR1,,7,27.4,0,,0,Zirka,14628,+-0,,2017,../data/raw/transfermarkt-scraper/2017/clubs.json.gz,https://www.transfermarkt.co.uk/zirka-kropyvnytskyi/startseite/verein/8838
89,1-fc-union-berlin,1.FC Union Berlin,L1,,31,26.0,18,58.1,7,Stadion An der Alten Försterei,22012,€-400k,Steffen Baumgart,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/1-fc-union-berlin/startseite/verein/89
897,deportivo-la-coruna,Deportivo de La Coruña,ES1,,24,27.7,3,12.5,0,Abanca Riazor,32912,€-435k,,2017,../data/raw/transfermarkt-scraper/2017/clubs.json.gz,https://www.transfermarkt.co.uk/deportivo-la-coruna/startseite/verein/897
8970,frosinone-calcio,Frosinone Calcio,IT1,,31,23.8,15,48.4,5,Benito Stirpe,16227,+€5.81m,,2023,../data/raw/transfermarkt-scraper/2023/clubs.json.gz,https://www.transfermarkt.co.uk/frosinone-calcio/startseite/verein/8970
9007,arsenal-kiew,Arsenal Kyiv,UKR1,,0,,0,,0,NSK Olimpisky,70050,+-0,,2018,../data/raw/transfermarkt-scraper/2018/clubs.json.gz,https://www.transfermarkt.co.uk/arsenal-kiew/startseite/verein/9007
9010,fcv-dender-eh,FCV Dender EH,BE1,,20,24.8,12,60.0,0,Dender Football Complex,8548,+-0,Vincent Euvrard,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/fcv-dender-eh/startseite/verein/9010
903,hibernian-fc,Hibernian FC,SC1,,27,27.2,17,63.0,10,Easter Road Stadium,20250,+-0,David Gray,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/hibernian-fc/startseite/verein/903
9131,al-hazm,Al-Hazem Sport Club,SA1,,28,28.4,10,35.7,4,Al-Hazem Club Stadium,8000,+€1.72m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/al-hazm/startseite/verein/9131
91427,al-kholood,Al-Kholood Club,SA1,,28,26.4,12,42.9,5,Al-Hazem Club Stadium,8000,€-8.62m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/al-kholood/startseite/verein/91427
9168,houston-dynamo-fc,Houston Dynamo,MLS1,,27,27.9,19,70.4,3,Shell Energy Stadium,22039,€-9.36m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/houston-dynamo-fc/startseite/verein/9168
924,istanbulspor,Istanbulspor,TR1,,32,23.7,11,34.4,3,Esenyurt Necmi Kadıoğlu Stadyumu,4274,+€500k,,2023,../data/raw/transfermarkt-scraper/2023/clubs.json.gz,https://www.transfermarkt.co.uk/istanbulspor/startseite/verein/924
928,club-atletico-platense,Club Atlético Platense,ARG1,,32,26.1,2,6.3,0,Ciudad de Vicente López,28530,+€2.32m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/club-atletico-platense/startseite/verein/928
931,fc-fulham,Fulham FC,GB1,,22,27.8,18,81.8,10,Craven Cottage,29589,€-6.00m,Marco Silva,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/fc-fulham/startseite/verein/931
932,lokomotiv-moskau,"Футбольный клуб ""Локомотив"" Москва",RU1,,28,25.9,6,21.4,13,RZD Arena,27084,+€6.33m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/lokomotiv-moskau/startseite/verein/932
938,fc-thun,FC Thun,C1,,25,25.1,8,32.0,3,Visana Stadion,10014,+€7.89m,Mauro Lustrinelli,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/fc-thun/startseite/verein/938
940,celta-vigo,Celta de Vigo,ES1,,29,27.1,6,20.7,5,Abanca Balaídos,22803,+-0,Claudio Giráldez,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/celta-vigo/startseite/verein/940
941,fc-viktoria-pilsen,FC Viktoria Plzen,TS1,,31,24.9,14,45.2,15,Doosan Aréna,11700,€-4.45m,Miroslav Koubek,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/fc-viktoria-pilsen/startseite/verein/941
943,yokohama-fc,Yokohama FC,JAP1,,29,26.0,4,13.8,0,NHK Spring Mitsuzawa Stadium,15454,+-0,Shuhei Yomoda,2024,../data/raw/transfermarkt-scraper/2024/clubs.json.gz,https://www.transfermarkt.co.uk/yokohama-fc/startseite/verein/943
9465,petrolul-ploiesti,Petrolul Ploiesti,RO1,,32,25.7,14,43.8,2,Ilie Oană (2011),15073,+-0,Liviu Ciobotariu,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/petrolul-ploiesti/startseite/verein/9465
952,uta-arad,UTA Arad,RO1,,36,24.9,12,33.3,5,Francisc von Neumann (2020),12584,€-60k,Dorin Stana,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/uta-arad/startseite/verein/952
9597,avispa-fukuoka,Avispa Fukuoka,JAP1,,38,26.2,1,2.6,0,Best Denki Stadium,21562,+-0,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/avispa-fukuoka/startseite/verein/9597
9598,kawasaki-frontale,Kawasaki Frontale,JAP1,,33,26.7,7,21.2,1,Uvance Todoroki Stadium by Fujitsu,27495,+-0,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/kawasaki-frontale/startseite/verein/9598
9636,seattle-sounders-fc,Seattle Sounders FC,MLS1,,28,27.5,11,39.3,4,Lumen Field,68740,+€6.43m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/seattle-sounders-fc/startseite/verein/9636
964,zenit-st-petersburg,AO FK Zenit Sankt-Peterburg,RU1,,27,26.9,12,44.4,9,Gazprom Arena,63026,€-19.45m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/zenit-st-petersburg/startseite/verein/964
9644,rakow-czestochowa,Raków Częstochowa,PL1,,29,24.1,17,58.6,2,zondacrypto Arena,5500,+€50k,Marek Papszun,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/rakow-czestochowa/startseite/verein/9644
968,kvc-westerlo,KVC Westerlo,BE1,,19,22.8,13,68.4,1,Het Kuipje,9062,+€24.75m,Issame Charaï,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/kvc-westerlo/startseite/verein/968
969,montpellier-hsc,Montpellier HSC,FR1,,23,24.3,10,43.5,2,Stade de la Mosson,22000,+€6.55m,Michel Der Zakarian,2024,../data/raw/transfermarkt-scraper/2024/clubs.json.gz,https://www.transfermarkt.co.uk/montpellier-hsc/startseite/verein/969
970,perth-glory,Perth Glory,AUS1,,27,24.1,8,29.6,2,HBF Park,20500,+-0,David Zdrilic,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/perth-glory/startseite/verein/970
976,cf-uniao-madeira,CF União Madeira (-2021),PO1,,0,,0,,0,Centro Desportivo da Madeira,2500,+-0,,2015,../data/raw/transfermarkt-scraper/2015/clubs.json.gz,https://www.transfermarkt.co.uk/cf-uniao-madeira/startseite/verein/976
978,vasco-da-gama-rio-de-janeiro,Club de Regatas Vasco da Gama,BRA1,,32,26.1,10,31.3,5,Estádio São Januário,24584,+€23.85m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/vasco-da-gama-rio-de-janeiro/startseite/verein/978
979,moreirense-fc,Moreirense FC,PO1,,24,23.4,17,70.8,1,Estádio C. J. de Almeida Freitas,6150,+-0,António da Costa,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/moreirense-fc/startseite/verein/979
9811,deportivo-pereira,Deportivo Pereira,COL1,,24,26.6,3,12.5,0,Santiago de las Atalayas,0,+-0,Luis Fernando Suárez,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/deportivo-pereira/startseite/verein/9811
982,cd-nacional,CD Nacional,PO1,,28,24.9,22,78.6,2,Estádio da Madeira,5200,+-0,Tiago Margarido,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/cd-nacional/startseite/verein/982
984,west-bromwich-albion,West Bromwich Albion,GB1,,25,27.8,8,32.0,4,The Hawthorns,26850,€-1.35m,,2020,../data/raw/transfermarkt-scraper/2020/clubs.json.gz,https://www.transfermarkt.co.uk/west-bromwich-albion/startseite/verein/984
9840,al-shabab-riad,Al-Shabab Club,SA1,,31,27.3,10,32.3,5,SHG Arena,15000,€-10.38m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/al-shabab-riad/startseite/verein/9840
985,manchester-united,Manchester United,GB1,,32,24.9,19,59.4,18,Old Trafford,74879,+€44.00m,Rúben Amorim,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/manchester-united/startseite/verein/985
987,motherwell-fc,Motherwell FC,SC1,,23,26.1,14,60.9,3,Fir Park,13677,+€760k,Jens Berthel Askou,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/motherwell-fc/startseite/verein/987
989,afc-bournemouth,AFC Bournemouth,GB1,,30,25.4,21,70.0,13,Vitality Stadium,11307,€-7.10m,Andoni Iraola,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/afc-bournemouth/startseite/verein/989
993,fc-cordoba,Córdoba CF,ES1,,24,27.9,4,16.7,0,Nuevo Arcángel,21822,+-0,,2014,../data/raw/transfermarkt-scraper/2014/clubs.json.gz,https://www.transfermarkt.co.uk/fc-cordoba/startseite/verein/993
995,fc-nantes,FC Nantes,FR1,,26,25.1,11,42.3,8,Stade de la Beaujoire,35322,+-0,Luís Castro,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/fc-nantes/startseite/verein/995
